L,rate
580.8399999999,0
580.8499999999,0
580.8599999999,0
580.8699999999,0
580.8799999999,0
580.8899999999,0
580.8999999999,0
580.9099999999,0
580.9199999999,0
580.9299999999,0
580.9399999999,0
580.9499999999,0
580.9599999999,0
580.9699999999,0
580.9799999999,0
580.9899999999,0
580.9999999999,0
581.0099999999,0
581.0199999999,0
581.0299999999,0
581.0399999999,0
581.0499999999,0
581.0599999999,0
581.0699999999,0
581.0799999999,0
581.0899999999,0
581.0999999999,0
581.1099999999,0
581.1199999999,0
581.1299999999,0
581.1399999999,0
581.1499999999,0
581.1599999999,0
581.1699999999,0
581.1799999999,0
581.1899999999,0
581.1999999999,0
581.2099999999,0
581.2199999999,0
581.2299999999,0
581.2399999999,0
581.2499999999,0
581.2599999999,0
581.2699999999,0
581.2799999999,0
581.2899999999,0
581.2999999999,0
581.3099999999,0
581.3199999999,0
581.3299999999,0
581.3399999999,0
581.3499999999,0
581.3599999999,0
581.3699999999,0
581.3799999999,0
581.3899999999,0
581.3999999999,0
581.4099999999,0
581.4199999999,0
581.4299999999,0
581.4399999999,0
581.4499999999,0
581.4599999999,0
581.4699999999,0
581.4799999999,0
581.4899999999,0
581.4999999999,0
581.5099999999,0
581.5199999999,0
581.5299999999,0
581.5399999999,0
581.5499999999,0
581.5599999999,0
581.5699999999,0
581.5799999999,0
581.5899999999,0
581.5999999999,0
581.6099999999,0
581.6199999999,0
581.6299999999,0
581.6399999999,0
581.6499999999,0
581.6599999999,0
581.6699999999,0
581.6799999999,0
581.6899999999,0
581.6999999999,0
581.7099999999,0
581.7199999999,0
581.7299999999,0
581.7399999999,0
581.7499999999,0
581.7599999999,0
581.7699999999,0
581.7799999999,0
581.7899999999,0
581.7999999999,0
581.8099999999,0
581.8199999999,0
581.8299999999,0
581.8399999999,0
581.8499999999,0
581.8599999999,0
581.8699999999,0
581.8799999999,0
581.8899999999,0
581.8999999999,0
581.9099999999,0
581.9199999999,0
581.9299999999,0
581.9399999999,0
581.9499999999,0
581.9599999999,0
581.9699999999,0
581.9799999999,0
581.9899999999,0
581.9999999999,0
582.0099999999,0
582.0199999999,0
582.0299999999,0
582.0399999999,0
582.0499999999,0
582.0599999999,0
582.0699999999,0
582.0799999999,0
582.0899999999,0
582.0999999999,0
582.1099999999,0
582.1199999999,0
582.1299999999,0
582.1399999999,0
582.1499999999,0
582.1599999999,0
582.1699999999,0
582.1799999999,0
582.1899999999,0
582.1999999999,0
582.2099999999,0
582.2199999999,0
582.2299999999,0
582.2399999999,0
582.2499999999,0
582.2599999999,0
582.2699999999,0
582.2799999999,0
582.2899999999,0
582.2999999999,0
582.3099999999,0
582.3199999999,0
582.3299999999,0
582.3399999999,0
582.3499999999,0
582.3599999999,0
582.3699999999,0
582.3799999999,0
582.3899999999,0
582.3999999999,0
582.4099999999,0
582.4199999999,0
582.4299999999,0
582.4399999999,0
582.4499999999,0
582.4599999999,0
582.4699999999,0
582.4799999999,0
582.4899999999,0
582.4999999999,0
582.5099999999,0
582.5199999999,0
582.5299999999,0
582.5399999999,0
582.5499999999,0
582.5599999999,0
582.5699999999,0
582.5799999999,0
582.5899999999,0
582.5999999999,0
582.6099999999,0
582.6199999999,0
582.6299999999,0
582.6399999999,0
582.6499999999,0
582.6599999999,0
582.6699999999,0
582.6799999999,0
582.6899999999,0
582.6999999999,0
582.7099999999,0
582.7199999999,0
582.7299999999,0
582.7399999999,0
582.7499999999,0
582.7599999999,0
582.7699999999,0
582.7799999999,0
582.7899999999,0
582.7999999999,0
582.8099999999,0
582.8199999999,0
582.8299999999,0
582.8399999999,0
582.8499999999,0
582.8599999999,0
582.8699999999,0
582.8799999999,0
582.8899999999,0
582.8999999999,0
582.9099999999,0
582.9199999999,0
582.9299999999,0
582.9399999999,0
582.9499999999,0
582.9599999999,0
582.9699999999,0
582.9799999999,0
582.9899999999,0
582.9999999999,0
583.0099999999,0
583.0199999999,0
583.0299999999,0
583.0399999999,0
583.0499999999,0
583.0599999999,0
583.0699999999,0
583.0799999999,0
583.0899999999,0
583.0999999999,0
583.1099999999,0
583.1199999999,0
583.1299999999,0
583.1399999999,0
583.1499999999,0
583.1599999999,0
583.1699999999,0
583.1799999999,0
583.1899999999,0
583.1999999999,0
583.2099999999,0
583.2199999999,0
583.2299999999,0
583.2399999999,0
583.2499999999,0
583.2599999999,0
583.2699999999,0
583.2799999999,0
583.2899999999,0
583.2999999999,0
583.3099999999,0
583.3199999999,0
583.3299999999,0
583.3399999999,0
583.3499999999,0
583.3599999999,0
583.3699999999,0
583.3799999999,0
583.3899999999,0
583.3999999999,0
583.4099999999,0
583.4199999999,0
583.4299999999,0
583.4399999999,0
583.4499999999,0
583.4599999999,0
583.4699999999,0
583.4799999999,0
583.4899999999,0
583.4999999999,0
583.5099999999,0
583.5199999999,0
583.5299999999,0
583.5399999999,0
583.5499999999,0
583.5599999999,0
583.5699999999,0
583.5799999999,0
583.5899999999,0
583.5999999999,0
583.6099999999,0
583.6199999999,0
583.6299999999,0
583.6399999999,0
583.6499999999,0
583.6599999999,0
583.6699999999,0
583.6799999999,0
583.6899999999,0
583.6999999999,0
583.7099999999,0
583.7199999999,0
583.7299999999,0
583.7399999999,0
583.7499999999,0
583.7599999999,0
583.7699999999,0
583.7799999999,0
583.7899999999,0
583.7999999999,0
583.8099999999,0
583.8199999999,0
583.8299999999,0
583.8399999999,0
583.8499999999,0
583.8599999999,0
583.8699999999,0
583.8799999999,0
583.8899999999,0
583.8999999999,0
583.9099999999,0
583.9199999999,0
583.9299999999,0
583.9399999999,0
583.9499999999,0
583.9599999999,0
583.9699999999,0
583.9799999999,0
583.9899999999,0
583.9999999999,0
584.0099999999,0
584.0199999999,0
584.0299999999,0
584.0399999999,0
584.0499999999,0
584.0599999999,0
584.0699999999,0
584.0799999999,0
584.0899999999,0
584.0999999999,0
584.1099999999,0
584.1199999999,0
584.1299999999,0
584.1399999999,0
584.1499999999,0
584.1599999999,0
584.1699999999,0
584.1799999999,0
584.1899999999,0
584.1999999999,0
584.2099999999,0
584.2199999999,0
584.2299999999,0
584.2399999999,0
584.2499999999,0
584.2599999999,0
584.2699999999,0
584.2799999999,0
584.2899999999,0
584.2999999999,0
584.3099999999,0
584.3199999999,0
584.3299999999,0
584.3399999999,0
584.3499999999,0
584.3599999999,0
584.3699999999,0
584.3799999999,0
584.3899999999,0
584.3999999999,0
584.4099999999,0
584.4199999999,0
584.4299999999,0
584.4399999999,0
584.4499999999,0
584.4599999999,0
584.4699999999,0
584.4799999999,0
584.4899999999,0
584.4999999999,0
584.5099999999,0
584.5199999999,0
584.5299999999,0
584.5399999999,0
584.5499999999,0
584.5599999999,0
584.5699999999,0
584.5799999999,0
584.5899999999,0
584.5999999999,0
584.6099999999,0
584.6199999999,0
584.6299999999,0
584.6399999999,0
584.6499999999,0
584.6599999999,0
584.6699999999,0
584.6799999999,0
584.6899999999,0
584.6999999999,0
584.7099999999,0
584.7199999999,0
584.7299999999,0
584.7399999999,0
584.7499999999,0
584.7599999999,0
584.7699999999,0
584.7799999999,0
584.7899999999,0
584.7999999999,0
584.8099999999,0
584.8199999999,0
584.8299999999,0
584.8399999999,0
584.8499999999,0
584.8599999999,0
584.8699999999,0
584.8799999999,0
584.8899999999,0
584.8999999999,0
584.9099999999,0
584.9199999999,0
584.9299999999,0
584.9399999999,0
584.9499999999,0
584.9599999999,0
584.9699999999,0
584.9799999999,0
584.9899999999,0
584.9999999999,0
585.0099999999,0
585.0199999999,0
585.0299999999,0
585.0399999999,0
585.0499999999,0
585.0599999999,0
585.0699999999,0
585.0799999999,0
585.0899999999,0
585.0999999999,0
585.1099999999,0
585.1199999999,0
585.1299999999,0
585.1399999999,0
585.1499999999,0
585.1599999999,0
585.1699999999,0
585.1799999999,0
585.1899999999,0
585.1999999999,0
585.2099999999,0
585.2199999999,0
585.2299999999,0
585.2399999999,0
585.2499999999,0
585.2599999999,0
585.2699999999,0
585.2799999999,0
585.2899999999,0
585.2999999999,0
585.3099999999,0
585.3199999999,0
585.3299999999,0
585.3399999999,0
585.3499999999,0
585.3599999999,0
585.3699999999,0
585.3799999999,0
585.3899999999,0
585.3999999999,0
585.4099999999,0
585.4199999999,0
585.4299999999,0
585.4399999999,0
585.4499999999,0
585.4599999999,0
585.4699999999,0
585.4799999999,0
585.4899999999,0
585.4999999999,0
585.5099999999,0
585.5199999999,0
585.5299999999,0
585.5399999999,0
585.5499999999,0
585.5599999999,0
585.5699999999,0
585.5799999999,0
585.5899999999,0
585.5999999999,0
585.6099999999,0
585.6199999999,0
585.6299999999,0
585.6399999999,0
585.6499999999,0
585.6599999999,0
585.6699999999,0
585.6799999999,0
585.6899999999,0
585.6999999999,0
585.7099999999,0
585.7199999999,0
585.7299999999,0
585.7399999999,0
585.7499999999,0
585.7599999999,0
585.7699999999,0
585.7799999999,0
585.7899999999,0
585.7999999999,0
585.8099999999,0
585.8199999999,0
585.8299999999,0
585.8399999999,0
585.8499999999,0
585.8599999999,0
585.8699999999,0
585.8799999999,0
585.8899999999,0
585.8999999999,0
585.9099999999,0
585.9199999999,0
585.9299999999,0
585.9399999999,0
585.9499999999,0
585.9599999999,0
585.9699999999,0
585.9799999999,0
585.9899999999,0
585.9999999999,0
586.0099999999,0
586.0199999999,0
586.0299999999,0
586.0399999999,0
586.0499999999,0
586.0599999999,0
586.0699999999,0
586.0799999999,0
586.0899999999,0
586.0999999999,0
586.1099999999,0
586.1199999999,0
586.1299999999,0
586.1399999999,0
586.1499999999,0
586.1599999999,0
586.1699999999,0
586.1799999999,0
586.1899999999,0
586.1999999999,0
586.2099999999,0
586.2199999999,0
586.2299999999,0
586.2399999999,0
586.2499999999,0
586.2599999999,0
586.2699999999,0
586.2799999999,0
586.2899999999,0
586.2999999999,0
586.3099999999,0
586.3199999999,0
586.3299999999,0
586.3399999999,0
586.3499999999,0
586.3599999999,0
586.3699999999,0
586.3799999999,0
586.3899999999,0
586.3999999999,0
586.4099999999,0
586.4199999999,0
586.4299999999,0
586.4399999999,0
586.4499999999,0
586.4599999999,0
586.4699999999,0
586.4799999999,0
586.4899999999,0
586.4999999999,0
586.5099999999,0
586.5199999999,0
586.5299999999,0
586.5399999999,0
586.5499999999,0
586.5599999999,0
586.5699999999,0
586.5799999999,0
586.5899999999,0
586.5999999999,0
586.6099999999,0
586.6199999999,0
586.6299999999,0
586.6399999999,0
586.6499999999,0
586.6599999999,0
586.6699999999,0
586.6799999999,0
586.6899999999,0
586.6999999999,0
586.7099999999,0
586.7199999999,0
586.7299999999,0
586.7399999999,0
586.7499999999,0
586.7599999999,0
586.7699999999,0
586.7799999999,0
586.7899999999,0
586.7999999999,0
586.8099999999,0
586.8199999999,0
586.8299999999,0
586.8399999999,0
586.8499999999,0
586.8599999999,0
586.8699999999,0
586.8799999999,0
586.8899999999,0
586.8999999999,0
586.9099999999,0
586.9199999999,0
586.9299999999,0
586.9399999999,0
586.9499999999,0
586.9599999999,0
586.9699999999,0
586.9799999999,0
586.9899999999,0
586.9999999999,0
587.0099999999,0
587.0199999999,0
587.0299999999,0
587.0399999999,0
587.0499999999,0
587.0599999999,0
587.0699999999,0
587.0799999999,0
587.0899999999,0
587.0999999999,0
587.1099999999,0
587.1199999999,0
587.1299999999,0
587.1399999999,0
587.1499999999,0
587.1599999999,0
587.1699999999,0
587.1799999999,0
587.1899999999,0
587.1999999999,0
587.2099999999,0
587.2199999999,0
587.2299999999,0
587.2399999999,0
587.2499999999,0
587.2599999999,0
587.2699999999,0
587.2799999999,0
587.2899999999,0
587.2999999999,0
587.3099999999,0
587.3199999999,0
587.3299999999,0
587.3399999999,0
587.3499999999,0
587.3599999999,0
587.3699999999,0
587.3799999999,0
587.3899999999,0
587.3999999999,0
587.4099999999,0
587.4199999999,0
587.4299999999,0
587.4399999999,0
587.4499999999,0
587.4599999999,0
587.4699999999,0
587.4799999999,0
587.4899999999,0
587.4999999999,0
587.5099999999,0
587.5199999999,0
587.5299999999,0
587.5399999999,0
587.5499999999,0
587.5599999999,0
587.5699999999,0
587.5799999999,0
587.5899999999,0
587.5999999999,0
587.6099999999,0
587.6199999999,0
587.6299999999,0
587.6399999999,0
587.6499999999,0
587.6599999999,0
587.6699999999,0
587.6799999999,0
587.6899999999,0
587.6999999999,0
587.7099999999,0
587.7199999999,0
587.7299999999,0
587.7399999999,0
587.7499999999,0
587.7599999999,0
587.7699999999,0
587.7799999999,0
587.7899999999,0
587.7999999999,0
587.8099999999,0
587.8199999999,0
587.8299999999,0
587.8399999999,0
587.8499999999,0
587.8599999999,0
587.8699999999,0
587.8799999999,0
587.8899999999,0
587.8999999999,0
587.9099999999,0
587.9199999999,0
587.9299999999,0
587.9399999999,0
587.9499999999,0
587.9599999999,0
587.9699999999,0
587.9799999999,0
587.9899999999,0
587.9999999999,0
588.0099999999,0
588.0199999999,0
588.0299999999,0
588.0399999999,0
588.0499999999,0
588.0599999999,0
588.0699999999,0
588.0799999999,0
588.0899999999,0
588.0999999999,0
588.1099999999,0
588.1199999999,0
588.1299999999,0
588.1399999999,0
588.1499999999,0
588.1599999999,0
588.1699999999,0
588.1799999999,0
588.1899999999,0
588.1999999999,0
588.2099999999,0
588.2199999999,0
588.2299999999,0
588.2399999999,0
588.2499999999,0
588.2599999999,0
588.2699999999,0
588.2799999999,0
588.2899999999,0
588.2999999999,0
588.3099999999,0
588.3199999999,0
588.3299999999,0
588.3399999999,0
588.3499999999,0
588.3599999999,0
588.3699999999,0
588.3799999999,0
588.3899999999,0
588.3999999999,0
588.4099999999,0
588.4199999999,0
588.4299999999,0
588.4399999999,0
588.4499999999,0
588.4599999999,0
588.4699999999,0
588.4799999999,0
588.4899999999,0
588.4999999999,0
588.5099999999,0
588.5199999999,0
588.5299999999,0
588.5399999999,0
588.5499999999,0
588.5599999999,0
588.5699999999,0
588.5799999999,0
588.5899999999,0
588.5999999999,0
588.6099999999,0
588.6199999999,0
588.6299999999,0
588.6399999999,0
588.6499999999,0
588.6599999999,0
588.6699999999,0
588.6799999999,0
588.6899999999,0
588.6999999999,0
588.7099999999,0
588.7199999999,0
588.7299999999,0
588.7399999999,0
588.7499999999,0
588.7599999999,0
588.7699999999,0
588.7799999999,0
588.7899999999,0
588.7999999999,0
588.8099999999,0
588.8199999999,0
588.8299999999,0
588.8399999999,0
588.8499999999,0
588.8599999999,0
588.8699999999,0
588.8799999999,0
588.8899999999,0
588.8999999999,0
588.9099999999,0
588.9199999999,0
588.9299999999,0
588.9399999999,0
588.9499999999,0
588.9599999999,0
588.9699999999,0
588.9799999999,0
588.9899999999,0
588.9999999999,0
589.0099999999,0
589.0199999999,0
589.0299999999,0
589.0399999999,0
589.0499999999,0
589.0599999999,0
589.0699999999,0
589.0799999999,0
589.0899999999,0
589.0999999999,0
589.1099999999,0
589.1199999999,0
589.1299999999,0
589.1399999999,0
589.1499999999,0
589.1599999999,0
589.1699999999,0
589.1799999999,0
589.1899999999,0
589.1999999999,0
589.2099999999,0
589.2199999999,0
589.2299999999,0
589.2399999999,0
589.2499999999,0
589.2599999999,0
589.2699999999,0
589.2799999999,0
589.2899999999,0
589.2999999999,0
589.3099999999,0
589.3199999999,0
589.3299999999,0
589.3399999999,0
589.3499999999,0
589.3599999999,0
589.3699999999,0
589.3799999999,0
589.3899999999,0
589.3999999999,0
589.4099999999,0
589.4199999999,0
589.4299999999,0
589.4399999999,0
589.4499999999,0
589.4599999999,0
589.4699999999,0
589.4799999999,0
589.4899999999,0
589.4999999999,0
589.5099999999,0
589.5199999999,0
589.5299999999,0
589.5399999999,0
589.5499999999,0
589.5599999999,0
589.5699999999,0
589.5799999999,0
589.5899999999,0
589.5999999999,0
589.6099999999,0
589.6199999999,0
589.6299999999,0
589.6399999999,0
589.6499999999,0
589.6599999999,0
589.6699999999,0
589.6799999999,0
589.6899999999,0
589.6999999999,0
589.7099999999,0
589.7199999999,0
589.7299999999,0
589.7399999999,0
589.7499999999,0
589.7599999999,0
589.7699999999,0
589.7799999999,0
589.7899999999,0
589.7999999999,0
589.8099999999,0
589.8199999999,0
589.8299999999,0
589.8399999999,0
589.8499999999,0
589.8599999999,0
589.8699999999,0
589.8799999999,0
589.8899999999,0
589.8999999999,0
589.9099999999,0
589.9199999999,0
589.9299999999,0
589.9399999999,0
589.9499999999,0
589.9599999999,0
589.9699999999,0
589.9799999999,0
589.9899999999,0
589.9999999999,0
590.0099999999,0
590.0199999999,0
590.0299999999,0
590.0399999999,0
590.0499999999,0
590.0599999999,0
590.0699999999,0
590.0799999999,0
590.0899999999,0
590.0999999999,0
590.1099999999,0
590.1199999999,0
590.1299999999,0
590.1399999999,0
590.1499999999,0
590.1599999999,0
590.1699999999,0
590.1799999999,0
590.1899999999,0
590.1999999999,0
590.2099999999,0
590.2199999999,0
590.2299999999,0
590.2399999999,0
590.2499999999,0
590.2599999999,0
590.2699999999,0
590.2799999999,0
590.2899999999,0
590.2999999999,0
590.3099999999,0
590.3199999999,0
590.3299999999,0
590.3399999999,0
590.3499999999,0
590.3599999999,0
590.3699999999,0
590.3799999999,0
590.3899999999,0
590.3999999999,0
590.4099999999,0
590.4199999999,0
590.4299999999,0
590.4399999999,0
590.4499999999,0
590.4599999999,0
590.4699999999,0
590.4799999999,0
590.4899999999,0
590.4999999999,0
590.5099999999,0
590.5199999999,0
590.5299999999,0
590.5399999999,0
590.5499999999,0
590.5599999999,0
590.5699999999,0
590.5799999999,0
590.5899999999,0
590.5999999999,0
590.6099999999,0
590.6199999999,0
590.6299999999,0
590.6399999999,0
590.6499999999,0
590.6599999999,0
590.6699999999,0
590.6799999999,0
590.6899999999,0
590.6999999999,0
590.7099999999,0
590.7199999999,0
590.7299999999,0
590.7399999999,0
590.7499999999,0
590.7599999999,0
590.7699999999,0
590.7799999999,0
590.7899999999,0
590.7999999999,0
590.8099999999,0
590.8199999999,0
590.8299999999,0
590.8399999999,0
590.8499999999,0
590.8599999999,0
590.8699999999,0
590.8799999999,0
590.8899999999,0
590.8999999999,0
590.9099999999,0
590.9199999999,0
590.9299999999,0
590.9399999999,0
590.9499999999,0
590.9599999999,0
590.9699999999,0
590.9799999999,0
590.9899999999,0
590.9999999999,0
591.0099999999,0
591.0199999999,0
591.0299999999,0
591.0399999999,0
591.0499999999,0
591.0599999999,0
591.0699999999,0
591.0799999999,0
591.0899999999,0
591.0999999999,0
591.1099999999,0
591.1199999999,0
591.1299999999,0
591.1399999999,0
591.1499999999,0
591.1599999999,0
591.1699999999,0
591.1799999999,0
591.1899999999,0
591.1999999999,0
591.2099999999,0
591.2199999999,0
591.2299999999,0
591.2399999999,0
591.2499999999,0
591.2599999999,0
591.2699999999,0
591.2799999999,0
591.2899999999,0
591.2999999999,0
591.3099999999,0
591.3199999999,0
591.3299999999,0
591.3399999999,0
591.3499999999,0
591.3599999999,0
591.3699999999,0
591.3799999999,0
591.3899999999,0
591.3999999999,0
591.4099999999,0
591.4199999999,0
591.4299999999,0
591.4399999999,0
591.4499999999,0
591.4599999999,0
591.4699999999,0
591.4799999999,0
591.4899999999,0
591.4999999999,0
591.5099999999,0
591.5199999999,0
591.5299999999,0
591.5399999999,0
591.5499999999,0
591.5599999999,0
591.5699999999,0
591.5799999999,0
591.5899999999,0
591.5999999999,0
591.6099999999,0
591.6199999999,0
591.6299999999,0
591.6399999999,0
591.6499999999,0
591.6599999999,0
591.6699999999,0
591.6799999999,0
591.6899999999,0
591.6999999999,0
591.7099999999,0
591.7199999999,0
591.7299999999,0
591.7399999999,0
591.7499999999,0
591.7599999999,0
